RACE,UNEDITED,CANDIDATE,VOTES,COUNTY
Proposition A – City of Melissa,Proposition A – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa.3 - UNDER VOTES,UNDER VOTES,31,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa - FOR,FOR,1029,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.1 - AGAINST,AGAINST,166,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.3 - UNDER VOTES,UNDER VOTES,28,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa - FOR,FOR,507,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa.1 - AGAINST,AGAINST,680,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa.3 - UNDER VOTES,UNDER VOTES,36,Colin
Proposition A – City of Nevada,Proposition A – City of Nevada - FOR,FOR,162,Colin
Proposition A – City of Nevada,Proposition A – City of Nevada.1 - AGAINST,AGAINST,70,Colin
Proposition A – City of Nevada,Proposition A – City of Nevada.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Nevada,Proposition A – City of Nevada.3 - UNDER VOTES,UNDER VOTES,2,Colin
Mayor - City of Parker ,Mayor - City of Parker - Lee Pettle,Lee Pettle,200,Colin
Mayor - City of Parker,Mayor - City of Parker.1 - OVER VOTES,OVER VOTES,0,Colin
Mayor - City of Parker,Mayor - City of Parker.2 - UNDER VOTES,UNDER VOTES,119,Colin
Councilmember-At-Large - City of Parker ,Councilmember-At-Large - City of Parker - Dawn R. Hedlund,Dawn R. Hedlund,141,Colin
Councilmember-At-Large - City of Parker,Councilmember-At-Large - City of Parker.1 - Buddy Pilgrim,Buddy Pilgrim,227,Colin
Councilmember-At-Large - City of Parker,Councilmember-At-Large - City of Parker.2 - Randy Kercho,Randy Kercho,163,Colin
Councilmember-At-Large - City of Parker,Councilmember-At-Large - City of Parker.3 - Aubree Marino,Aubree Marino,42,Colin
Councilmember-At-Large - City of Parker,Councilmember-At-Large - City of Parker.4 - OVER VOTES,OVER VOTES,0,Colin
Councilmember-At-Large - City of Parker,Councilmember-At-Large - City of Parker.5 - UNDER VOTES,UNDER VOTES,65,Colin
"Member of Council, Place 1 – City of Sachse","Member of Council, Place 1 – City of Sachse - Atif Ahmed",Atif Ahmed,180,Colin
"Member of Council, Place 1 – City of Sachse","Member of Council, Place 1 – City of Sachse.1 - Brett Franks",Brett Franks,307,Colin
"Member of Council, Place 1 – City of Sachse","Member of Council, Place 1 – City of Sachse.2 - OVER VOTES",OVER VOTES,0,Colin
"Member of Council, Place 1 – City of Sachse","Member of Council, Place 1 – City of Sachse.3 - UNDER VOTES",UNDER VOTES,4,Colin
"Member of Council, Place 2 – City of Sachse","Member of Council, Place 2 – City of Sachse - Nisar Razvi",Nisar Razvi,158,Colin
"Member of Council, Place 2 – City of Sachse","Member of Council, Place 2 – City of Sachse.1 - Beau Hooten",Beau Hooten,50,Colin
"Member of Council, Place 2 – City of Sachse","Member of Council, Place 2 – City of Sachse.2 - Michelle Howarth",Michelle Howarth,274,Colin
"Member of Council, Place 2 – City of Sachse","Member of Council, Place 2 – City of Sachse.3 - OVER VOTES",OVER VOTES,0,Colin
"Member of Council, Place 2 – City of Sachse","Member of Council, Place 2 – City of Sachse.4 - UNDER VOTES",UNDER VOTES,9,Colin
Mayor – Town of St Paul,Mayor – Town of St. Paul - Kent Swaner,Kent Swaner,112,Colin
Mayor – Town of St Paul,Mayor – Town of St. Paul.1 - David Thomas Gensler,David Thomas Gensler,33,Colin
Mayor – Town of St Paul,Mayor – Town of St. Paul.2 - OVER VOTES,OVER VOTES,0,Colin
Mayor – Town of St Paul,Mayor – Town of St. Paul.3 - UNDER VOTES,UNDER VOTES,2,Colin
"Alderman, Place 3 – Town of St Paul","Alderman, Place 3 – Town of St. Paul - John Crowe",John Crowe,37,Colin
"Alderman, Place 3 – Town of St Paul","Alderman, Place 3 – Town of St. Paul.1 - Justin Graham",Justin Graham,106,Colin
"Alderman, Place 3 – Town of St Paul","Alderman, Place 3 – Town of St. Paul.2 - OVER VOTES",OVER VOTES,0,Colin
"Alderman, Place 3 – Town of St Paul","Alderman, Place 3 – Town of St. Paul.3 - UNDER VOTES",UNDER VOTES,4,Colin
"Alderman, Place 5 – Town of St Paul","Alderman, Place 5 – Town of St. Paul - Robert Simmons",Robert Simmons,97,Colin
"Alderman, Place 5 – Town of St Paul","Alderman, Place 5 – Town of St. Paul.1 - OVER VOTES",OVER VOTES,0,Colin
"Alderman, Place 5 – Town of St Paul","Alderman, Place 5 – Town of St. Paul.2 - UNDER VOTES",UNDER VOTES,50,Colin
"Councilmember, Place 2 – City of Wylie","Councilmember, Place 2 – City of Wylie - Ahmed Abdelghani",Ahmed Abdelghani,794,Colin
"Councilmember, Place 2 – City of Wylie","Councilmember, Place 2 – City of Wylie.1 - Dave Strang",Dave Strang,1583,Colin
"Councilmember, Place 2 – City of Wylie","Councilmember, Place 2 – City of Wylie.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 2 – City of Wylie","Councilmember, Place 2 – City of Wylie.3 - UNDER VOTES",UNDER VOTES,23,Colin
"Councilmember, Place 4 – City of Wylie","Councilmember, Place 4 – City of Wylie - Danish Aftab",Danish Aftab,746,Colin
"Councilmember, Place 4 – City of Wylie","Councilmember, Place 4 – City of Wylie.1 - Scott Williams",Scott Williams,1628,Colin
"Councilmember, Place 4 – City of Wylie","Councilmember, Place 4 – City of Wylie.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 4 – City of Wylie","Councilmember, Place 4 – City of Wylie.3 - UNDER VOTES",UNDER VOTES,26,Colin
"Board of Trustees, Place 1 – Allen ISD","Board of Trustees, Place 1 – Allen ISD - Sarah Mitchell",Sarah Mitchell,4081,Colin
"Board of Trustees, Place 1 – Allen ISD","Board of Trustees, Place 1 – Allen ISD.1 - Shanna Coulter",Shanna Coulter,1367,Colin
"Board of Trustees, Place 1 – Allen ISD","Board of Trustees, Place 1 – Allen ISD.2 - OVER VOTES",OVER VOTES,0,Colin
"Board of Trustees, Place 1 – Allen ISD","Board of Trustees, Place 1 – Allen ISD.3 - UNDER VOTES",UNDER VOTES,828,Colin
"Board of Trustees, Place 2 – Allen ISD","Board of Trustees, Place 2 – Allen ISD - Veronica Yost",Veronica Yost,3745,Colin
"Board of Trustees, Place 2 – Allen ISD","Board of Trustees, Place 2 – Allen ISD.1 - Vatsa Ramanathan",Vatsa Ramanathan,1771,Colin
"Board of Trustees, Place 2 – Allen ISD","Board of Trustees, Place 2 – Allen ISD.2 - OVER VOTES",OVER VOTES,0,Colin
"Board of Trustees, Place 2 – Allen ISD","Board of Trustees, Place 2 – Allen ISD.3 - UNDER VOTES",UNDER VOTES,760,Colin
"Board of Trustees, Place 3 – Allen ISD","Board of Trustees, Place 3 – Allen ISD - Bill Pilcher",Bill Pilcher,2073,Colin
"Board of Trustees, Place 3 – Allen ISD","Board of Trustees, Place 3 – Allen ISD.1 - John Holley",John Holley,3417,Colin
"Board of Trustees, Place 3 – Allen ISD","Board of Trustees, Place 3 – Allen ISD.2 - OVER VOTES",OVER VOTES,0,Colin
"Board of Trustees, Place 3 – Allen ISD","Board of Trustees, Place 3 – Allen ISD.3 - UNDER VOTES",UNDER VOTES,786,Colin
"Board of Trustees, Place 2 – Anna ISD","Board of Trustees, Place 2 – Anna ISD - Jason Adams",Jason Adams,1419,Colin
"Board of Trustees, Place 2 – Anna ISD","Board of Trustees, Place 2 – Anna ISD.1 - OVER VOTES",OVER VOTES,0,Colin
"Board of Trustees, Place 2 – Anna ISD","Board of Trustees, Place 2 – Anna ISD.2 - UNDER VOTES",UNDER VOTES,504,Colin
"Board of Trustees, Place 6 – Anna ISD","Board of Trustees, Place 6 – Anna ISD - Paul “Monty” Renfro",Paul “Monty” Renfro,825,Colin
"Board of Trustees, Place 6 – Anna ISD","Board of Trustees, Place 6 – Anna ISD.1 - Stephanie Dingle",Stephanie Dingle,804,Colin
"Board of Trustees, Place 6 – Anna ISD","Board of Trustees, Place 6 – Anna ISD.2 - OVER VOTES",OVER VOTES,0,Colin
"Board of Trustees, Place 6 – Anna ISD","Board of Trustees, Place 6 – Anna ISD.3 - UNDER VOTES",UNDER VOTES,294,Colin
Proposition A – Anna ISD,Proposition A – Anna ISD - FOR,FOR,824,Colin
Proposition A – Anna ISD,Proposition A – Anna ISD.1 - AGAINST,AGAINST,1088,Colin
Proposition A – Anna ISD,Proposition A – Anna ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Anna ISD,Proposition A – Anna ISD.3 - UNDER VOTES,UNDER VOTES,11,Colin
"Trustee, Place 1 – Blue Ridge ISD","Trustee, Place 1 – Blue Ridge ISD - Lonnie Murphy",Lonnie Murphy,57,Colin
"Trustee, Place 1 – Blue Ridge ISD","Trustee, Place 1 – Blue Ridge ISD.1 - Scott Cessna",Scott Cessna,54,Colin
"Trustee, Place 1 – Blue Ridge ISD","Trustee, Place 1 – Blue Ridge ISD.2 - OVER VOTES",OVER VOTES,0,Colin
"Trustee, Place 1 – Blue Ridge ISD","Trustee, Place 1 – Blue Ridge ISD.3 - UNDER VOTES",UNDER VOTES,2,Colin
"Trustee, Place 2 – Blue Ridge ISD","Trustee, Place 2 – Blue Ridge ISD - Matt Grier",Matt Grier,91,Colin
"Trustee, Place 2 – Blue Ridge ISD","Trustee, Place 2 – Blue Ridge ISD.1 - OVER VOTES",OVER VOTES,0,Colin
"Trustee, Place 2 – Blue Ridge ISD","Trustee, Place 2 – Blue Ridge ISD.2 - UNDER VOTES",UNDER VOTES,22,Colin
"Trustee, Place 5 – Blue Ridge ISD","Trustee, Place 5 – Blue Ridge ISD - Kevin Dauster",Kevin Dauster,89,Colin
"Trustee, Place 5 – Blue Ridge ISD","Trustee, Place 5 – Blue Ridge ISD.1 - OVER VOTES",OVER VOTES,0,Colin
"Trustee, Place 5 – Blue Ridge ISD","Trustee, Place 5 – Blue Ridge ISD.2 - UNDER VOTES",UNDER VOTES,24,Colin
"Board of Trustees, Place 5 – Celina ISD","Board of Trustees, Place 5 – Celina ISD - Theresa Balsamo",Theresa Balsamo,1075,Colin
"Board of Trustees, Place 5 – Celina ISD","Board of Trustees, Place 5 – Celina ISD.1 - OVER VOTES",OVER VOTES,0,Colin
"Board of Trustees, Place 5 – Celina ISD","Board of Trustees, Place 5 – Celina ISD.2 - UNDER VOTES",UNDER VOTES,401,Colin
"Board of Trustees, Place 6 – Celina ISD","Board of Trustees, Place 6 – Celina ISD - Vicky Hogue",Vicky Hogue,435,Colin
"Board of Trustees, Place 6 – Celina ISD","Board of Trustees, Place 6 – Celina ISD.1 - Kelly Juergens",Kelly Juergens,933,Colin
"Board of Trustees, Place 6 – Celina ISD","Board of Trustees, Place 6 – Celina ISD.2 - OVER VOTES",OVER VOTES,0,Colin
"Board of Trustees, Place 6 – Celina ISD","Board of Trustees, Place 6 – Celina ISD.3 - UNDER VOTES",UNDER VOTES,108,Colin
"Board of Trustees, Place 7 – Celina ISD","Board of Trustees, Place 7 – Celina ISD - Jarratt Calvert",Jarratt Calvert,1092,Colin
"Board of Trustees, Place 7 – Celina ISD","Board of Trustees, Place 7 – Celina ISD.1 - OVER VOTES",OVER VOTES,0,Colin
"Board of Trustees, Place 7 – Celina ISD","Board of Trustees, Place 7 – Celina ISD.2 - UNDER VOTES",UNDER VOTES,384,Colin
"Trustee, Place 2 – Community ISD","Trustee, Place 2 – Community ISD - Jessica R Foster",Jessica R Foster,137,Colin
"Trustee, Place 2 – Community ISD","Trustee, Place 2 – Community ISD.1 - Kris Zilberstein",Kris Zilberstein,75,Colin
"Trustee, Place 2 – Community ISD","Trustee, Place 2 – Community ISD.2 - OVER VOTES",OVER VOTES,0,Colin
"Trustee, Place 2 – Community ISD","Trustee, Place 2 – Community ISD.3 - UNDER VOTES",UNDER VOTES,107,Colin
"Trustee, Place 7 – Community ISD","Trustee, Place 7 – Community ISD - Joshua Saenz",Joshua Saenz,193,Colin
"Trustee, Place 7 – Community ISD","Trustee, Place 7 – Community ISD.1 - OVER VOTES",OVER VOTES,0,Colin
"Trustee, Place 7 – Community ISD","Trustee, Place 7 – Community ISD.2 - UNDER VOTES",UNDER VOTES,126,Colin
Proposition A – Farmersville ISD,Proposition A – Farmersville ISD - FOR,FOR,774,Colin
Proposition A – Farmersville ISD,Proposition A – Farmersville ISD.1 - AGAINST,AGAINST,394,Colin
Proposition A – Farmersville ISD,Proposition A – Farmersville ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Farmersville ISD,Proposition A – Farmersville ISD.3 - UNDER VOTES,UNDER VOTES,13,Colin
"Trustee, Place 6 – Frisco ISD","Trustee, Place 6 – Frisco ISD - Fred Kaiser",Fred Kaiser,3267,Colin
"Trustee, Place 6 – Frisco ISD","Trustee, Place 6 – Frisco ISD.1 - Sherrie Salas",Sherrie Salas,3952,Colin
"Trustee, Place 6 – Frisco ISD","Trustee, Place 6 – Frisco ISD.2 - OVER VOTES",OVER VOTES,0,Colin
"Trustee, Place 6 – Frisco ISD","Trustee, Place 6 – Frisco ISD.3 - UNDER VOTES",UNDER VOTES,1037,Colin
"Trustee, Place 7 – Frisco ISD - Melanie Barrios ","Trustee, Place 7 – Frisco ISD - Melanie Barrios - Jones",Melanie Barrios - Jones,2603,Colin
"Trustee, Place 7 – Frisco ISD","Trustee, Place 7 – Frisco ISD.1 - Keith Maddox",Keith Maddox,4879,Colin
"Trustee, Place 7 – Frisco ISD","Trustee, Place 7 – Frisco ISD.2 - OVER VOTES",OVER VOTES,0,Colin
"Trustee, Place 7 – Frisco ISD","Trustee, Place 7 – Frisco ISD.3 - UNDER VOTES",UNDER VOTES,774,Colin
"School Board Trustee, Place 4 – Prosper ISD","School Board Trustee, Place 4 – Prosper ISD - Bill Beavers",Bill Beavers,1721,Colin
"School Board Trustee, Place 4 – Prosper ISD","School Board Trustee, Place 4 – Prosper ISD.1 - Lanford Rodgers",Lanford Rodgers,701,Colin
"School Board Trustee, Place 4 – Prosper ISD","School Board Trustee, Place 4 – Prosper ISD.2 - OVER VOTES",OVER VOTES,0,Colin
"School Board Trustee, Place 4 – Prosper ISD","School Board Trustee, Place 4 – Prosper ISD.3 - UNDER VOTES",UNDER VOTES,333,Colin
"School Board Trustee, Place 7 – Prosper ISD","School Board Trustee, Place 7 – Prosper ISD - Kristin Meier",Kristin Meier,726,Colin
"School Board Trustee, Place 7 – Prosper ISD","School Board Trustee, Place 7 – Prosper ISD.1 - David Webb",David Webb,1496,Colin
"School Board Trustee, Place 7 – Prosper ISD","School Board Trustee, Place 7 – Prosper ISD.2 - Drew Wilborn",Drew Wilborn,230,Colin
"School Board Trustee, Place 7 – Prosper ISD","School Board Trustee, Place 7 – Prosper ISD.3 - OVER VOTES",OVER VOTES,0,Colin
"School Board Trustee, Place 7 – Prosper ISD","School Board Trustee, Place 7 – Prosper ISD.4 - UNDER VOTES",UNDER VOTES,303,Colin
Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD - Kenneth Pendergrass,Kenneth Pendergrass,111,Colin
Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD.1 - Elwood Jones,Elwood Jones,71,Colin
Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD.2 - Jerry Leinart,Jerry Leinart,83,Colin
Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD.3 - James C (Charlie) Patterson,James C (Charlie) Patterson,97,Colin
Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD.4 - Tommy Ellison,Tommy Ellison,86,Colin
Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD.5 - OVER VOTES,OVER VOTES,0,Colin
Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD.6 - UNDER VOTES,UNDER VOTES,812,Colin
Directors – Collin County MUD No 1,Directors – Collin County MUD No. 1 - Brian Rolens,Brian Rolens,129,Colin
Directors – Collin County MUD No 1,Directors – Collin County MUD No. 1.1 - S Craig Davis,S Craig Davis,72,Colin
Directors – Collin County MUD No 1,Directors – Collin County MUD No. 1.2 - Jeremy L. Dabbert,Jeremy L. Dabbert,114,Colin
Directors – Collin County MUD No 1,Directors – Collin County MUD No. 1.3 - Miranda Stockhausen,Miranda Stockhausen,334,Colin
Directors – Collin County MUD No 1,Directors – Collin County MUD No. 1.4 - Johnny Moyer,Johnny Moyer,356,Colin
Directors – Collin County MUD No 1,Directors – Collin County MUD No. 1.5 - Jeff Miles,Jeff Miles,413,Colin
Directors – Collin County MUD No 1,Directors – Collin County MUD No. 1.6 - OVER VOTES,OVER VOTES,0,Colin
Directors – Collin County MUD No 1,Directors – Collin County MUD No. 1.7 - UNDER VOTES,UNDER VOTES,292,Colin
Directors – Collin County MUD No 5,Directors – Collin County MUD No. 5 - Thomas Frierson,Thomas Frierson,1,Colin
Directors – Collin County MUD No 5,Directors – Collin County MUD No. 5.1 - Orlando Batista,Orlando Batista,1,Colin
Directors – Collin County MUD No 5,Directors – Collin County MUD No. 5.2 - Justine Presby,Justine Presby,1,Colin
Directors – Collin County MUD No 5,Directors – Collin County MUD No. 5.3 - OVER VOTES,OVER VOTES,0,Colin
Directors – Collin County MUD No 5,Directors – Collin County MUD No. 5.4 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition A – Collin County MUD No 5,Proposition A – Collin County MUD No. 5 - FOR,FOR,1,Colin
Proposition A – Collin County MUD No 5,Proposition A – Collin County MUD No. 5.1 - AGAINST,AGAINST,0,Colin
Proposition A – Collin County MUD No 5,Proposition A – Collin County MUD No. 5.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Collin County MUD No 5,Proposition A – Collin County MUD No. 5.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition B – Collin County MUD No 5,Proposition B – Collin County MUD No. 5 - FOR,FOR,1,Colin
Proposition B – Collin County MUD No 5,Proposition B – Collin County MUD No. 5.1 - AGAINST,AGAINST,0,Colin
Proposition B – Collin County MUD No 5,Proposition B – Collin County MUD No. 5.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – Collin County MUD No 5,Proposition B – Collin County MUD No. 5.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition C – Collin County MUD No 5,Proposition C – Collin County MUD No. 5 - FOR,FOR,1,Colin
Proposition C – Collin County MUD No 5,Proposition C – Collin County MUD No. 5.1 - AGAINST,AGAINST,0,Colin
Proposition C – Collin County MUD No 5,Proposition C – Collin County MUD No. 5.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – Collin County MUD No 5,Proposition C – Collin County MUD No. 5.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition D – Collin County MUD No 5,Proposition D – Collin County MUD No. 5 - FOR,FOR,1,Colin
Proposition D – Collin County MUD No 5,Proposition D – Collin County MUD No. 5.1 - AGAINST,AGAINST,0,Colin
Proposition D – Collin County MUD No 5,Proposition D – Collin County MUD No. 5.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – Collin County MUD No 5,Proposition D – Collin County MUD No. 5.3 - UNDER VOTES,UNDER VOTES,0,Colin
Director – McKinney MUD No 1,Director – McKinney MUD No. 1 - David Johnston,David Johnston,98,Colin
Director – McKinney MUD No 1,Director – McKinney MUD No. 1.1 - Monyca Brown,Monyca Brown,26,Colin
Director – McKinney MUD No 1,Director – McKinney MUD No. 1.2 - OVER VOTES,OVER VOTES,0,Colin
Director – McKinney MUD No 1,Director – McKinney MUD No. 1.3 - UNDER VOTES,UNDER VOTES,0,Colin
