RACE,UNEDITED,CANDIDATE,VOTES,COUNTY
Proposition E – Blue Meadow MUD No 2,Proposition E – Blue Meadow MUD No. 2.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition F – Blue Meadow MUD No 2 ,Proposition F – Blue Meadow MUD No. 2 - FOR,FOR,0,Colin
Proposition F – Blue Meadow MUD No 2,Proposition F – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
Proposition F – Blue Meadow MUD No 2,Proposition F – Blue Meadow MUD No. 2.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition F – Blue Meadow MUD No 2,Proposition F – Blue Meadow MUD No. 2.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition G – Blue Meadow MUD No 2 ,Proposition G – Blue Meadow MUD No. 2 - FOR,FOR,0,Colin
Proposition G – Blue Meadow MUD No 2,Proposition G – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
Proposition G – Blue Meadow MUD No 2,Proposition G – Blue Meadow MUD No. 2.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition G – Blue Meadow MUD No 2,Proposition G – Blue Meadow MUD No. 2.3 - UNDER VOTES,UNDER VOTES,0,Colin
Directors – Blue Meadow MUD No 2 ,Directors – Blue Meadow MUD No. 2 - Tommy McAden,Tommy McAden,0,Colin
Directors – Blue Meadow MUD No 2,Directors – Blue Meadow MUD No. 2.1 - Christina Dolle,Christina Dolle,0,Colin
Directors – Blue Meadow MUD No 2,Directors – Blue Meadow MUD No. 2.2 - Kennedy Layne Kraft,Kennedy Layne Kraft,0,Colin
Directors – Blue Meadow MUD No 2,Directors – Blue Meadow MUD No. 2.3 - Ethan Spradlin,Ethan Spradlin,0,Colin
Directors – Blue Meadow MUD No 2,Directors – Blue Meadow MUD No. 2.4 - Lori Vinz,Lori Vinz,0,Colin
Directors – Blue Meadow MUD No 2,Directors – Blue Meadow MUD No. 2.5 - OVER VOTES,OVER VOTES,0,Colin
Directors – Blue Meadow MUD No 2,Directors – Blue Meadow MUD No. 2.6 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition A – Blue Meadow MUD No 3 ,Proposition A – Blue Meadow MUD No. 3 - FOR,FOR,0,Colin
Proposition A – Blue Meadow MUD No 3,Proposition A – Blue Meadow MUD No. 3.1 - AGAINST,AGAINST,0,Colin
Proposition A – Blue Meadow MUD No 3,Proposition A – Blue Meadow MUD No. 3.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Blue Meadow MUD No 3,Proposition A – Blue Meadow MUD No. 3.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition B – Blue Meadow MUD No 3 ,Proposition B – Blue Meadow MUD No. 3 - FOR,FOR,0,Colin
Proposition B – Blue Meadow MUD No 3,Proposition B – Blue Meadow MUD No. 3.1 - AGAINST,AGAINST,0,Colin
Proposition B – Blue Meadow MUD No 3,Proposition B – Blue Meadow MUD No. 3.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – Blue Meadow MUD No 3,Proposition B – Blue Meadow MUD No. 3.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition C – Blue Meadow MUD No 3 ,Proposition C – Blue Meadow MUD No. 3 - FOR,FOR,0,Colin
Proposition C – Blue Meadow MUD No 3,Proposition C – Blue Meadow MUD No. 3.1 - AGAINST,AGAINST,0,Colin
Proposition C – Blue Meadow MUD No 3,Proposition C – Blue Meadow MUD No. 3.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – Blue Meadow MUD No 3,Proposition C – Blue Meadow MUD No. 3.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition D – Blue Meadow MUD No 3 ,Proposition D – Blue Meadow MUD No. 3 - FOR,FOR,0,Colin
Proposition D – Blue Meadow MUD No 3,Proposition D – Blue Meadow MUD No. 3.1 - AGAINST,AGAINST,0,Colin
Proposition D – Blue Meadow MUD No 3,Proposition D – Blue Meadow MUD No. 3.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – Blue Meadow MUD No 3,Proposition D – Blue Meadow MUD No. 3.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition E – Blue Meadow MUD No 3 ,Proposition E – Blue Meadow MUD No. 3 - FOR,FOR,0,Colin
Proposition E – Blue Meadow MUD No 3,Proposition E – Blue Meadow MUD No. 3.1 - AGAINST,AGAINST,0,Colin
Proposition E – Blue Meadow MUD No 3,Proposition E – Blue Meadow MUD No. 3.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – Blue Meadow MUD No 3,Proposition E – Blue Meadow MUD No. 3.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition F – Blue Meadow MUD No 3 ,Proposition F – Blue Meadow MUD No. 3 - FOR,FOR,0,Colin
Proposition F – Blue Meadow MUD No 3,Proposition F – Blue Meadow MUD No. 3.1 - AGAINST,AGAINST,0,Colin
Proposition F – Blue Meadow MUD No 3,Proposition F – Blue Meadow MUD No. 3.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition F – Blue Meadow MUD No 3,Proposition F – Blue Meadow MUD No. 3.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition G – Blue Meadow MUD No 3 ,Proposition G – Blue Meadow MUD No. 3 - FOR,FOR,0,Colin
Proposition G – Blue Meadow MUD No 3,Proposition G – Blue Meadow MUD No. 3.1 - AGAINST,AGAINST,0,Colin
Proposition G – Blue Meadow MUD No 3,Proposition G – Blue Meadow MUD No. 3.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition G – Blue Meadow MUD No 3,Proposition G – Blue Meadow MUD No. 3.3 - UNDER VOTES,UNDER VOTES,0,Colin
Directors – Blue Meadow MUD No 3 ,Directors – Blue Meadow MUD No. 3 - Madison Byrd,Madison Byrd,0,Colin
Directors – Blue Meadow MUD No 3,Directors – Blue Meadow MUD No. 3.1 - Vancil Spradlin,Vancil Spradlin,0,Colin
Directors – Blue Meadow MUD No 3,Directors – Blue Meadow MUD No. 3.2 - Hayley Halliburton,Hayley Halliburton,0,Colin
Directors – Blue Meadow MUD No 3,Directors – Blue Meadow MUD No. 3.3 - Jim Vinz,Jim Vinz,0,Colin
Directors – Blue Meadow MUD No 3,Directors – Blue Meadow MUD No. 3.4 - Collin Edmonds,Collin Edmonds,0,Colin
Directors – Blue Meadow MUD No 3,Directors – Blue Meadow MUD No. 3.5 - OVER VOTES,OVER VOTES,0,Colin
Directors – Blue Meadow MUD No 3,Directors – Blue Meadow MUD No. 3.6 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition A – Chambers Grove MUD No 1 ,Proposition A – Chambers Grove MUD No. 1 - FOR,FOR,0,Colin
Proposition A – Chambers Grove MUD No 1,Proposition A – Chambers Grove MUD No. 1.1 - AGAINST,AGAINST,0,Colin
Proposition A – Chambers Grove MUD No 1,Proposition A – Chambers Grove MUD No. 1.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Chambers Grove MUD No 1,Proposition A – Chambers Grove MUD No. 1.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition B – Chambers Grove MUD No 1 ,Proposition B – Chambers Grove MUD No. 1 - FOR,FOR,0,Colin
Proposition B – Chambers Grove MUD No 1,Proposition B – Chambers Grove MUD No. 1.1 - AGAINST,AGAINST,0,Colin
Proposition B – Chambers Grove MUD No 1,Proposition B – Chambers Grove MUD No. 1.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – Chambers Grove MUD No 1,Proposition B – Chambers Grove MUD No. 1.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition C – Chambers Grove MUD No 1 ,Proposition C – Chambers Grove MUD No. 1 - FOR,FOR,0,Colin
Proposition C – Chambers Grove MUD No 1,Proposition C – Chambers Grove MUD No. 1.1 - AGAINST,AGAINST,0,Colin
Proposition C – Chambers Grove MUD No 1,Proposition C – Chambers Grove MUD No. 1.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – Chambers Grove MUD No 1,Proposition C – Chambers Grove MUD No. 1.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition D – Chambers Grove MUD No 1 ,Proposition D – Chambers Grove MUD No. 1 - FOR,FOR,0,Colin
Proposition D – Chambers Grove MUD No 1,Proposition D – Chambers Grove MUD No. 1.1 - AGAINST,AGAINST,0,Colin
Proposition D – Chambers Grove MUD No 1,Proposition D – Chambers Grove MUD No. 1.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – Chambers Grove MUD No 1,Proposition D – Chambers Grove MUD No. 1.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition E – Chambers Grove MUD No 1 ,Proposition E – Chambers Grove MUD No. 1 - FOR,FOR,0,Colin
Proposition E – Chambers Grove MUD No 1,Proposition E – Chambers Grove MUD No. 1.1 - AGAINST,AGAINST,0,Colin
Proposition E – Chambers Grove MUD No 1,Proposition E – Chambers Grove MUD No. 1.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – Chambers Grove MUD No 1,Proposition E – Chambers Grove MUD No. 1.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition F – Chambers Grove MUD No 1 ,Proposition F – Chambers Grove MUD No. 1 - FOR,FOR,0,Colin
Proposition F – Chambers Grove MUD No 1,Proposition F – Chambers Grove MUD No. 1.1 - AGAINST,AGAINST,0,Colin
Proposition F – Chambers Grove MUD No 1,Proposition F – Chambers Grove MUD No. 1.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition F – Chambers Grove MUD No 1,Proposition F – Chambers Grove MUD No. 1.3 - UNDER VOTES,UNDER VOTES,0,Colin
Directors – Chambers Grove MUD No 1 ,Directors – Chambers Grove MUD No. 1 - Kory Wilkinson,Kory Wilkinson,0,Colin
Directors – Chambers Grove MUD No 1,Directors – Chambers Grove MUD No. 1.1 - Caitlyn Smith,Caitlyn Smith,0,Colin
Directors – Chambers Grove MUD No 1,Directors – Chambers Grove MUD No. 1.2 - Seth Woodfin,Seth Woodfin,0,Colin
Directors – Chambers Grove MUD No 1,Directors – Chambers Grove MUD No. 1.3 - Matt Brost,Matt Brost,0,Colin
Directors – Chambers Grove MUD No 1,Directors – Chambers Grove MUD No. 1.4 - Stephen Rapp,Stephen Rapp,0,Colin
Directors – Chambers Grove MUD No 1,Directors – Chambers Grove MUD No. 1.5 - OVER VOTES,OVER VOTES,0,Colin
Directors – Chambers Grove MUD No 1,Directors – Chambers Grove MUD No. 1.6 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition A – Collin County MUD No 10 ,Proposition A – Collin County MUD No. 10 - For,For,0,Colin
Proposition A – Collin County MUD No 10,Proposition A – Collin County MUD No. 10.1 - Against,Against,0,Colin
Proposition A – Collin County MUD No 10,Proposition A – Collin County MUD No. 10.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Collin County MUD No 10,Proposition A – Collin County MUD No. 10.3 - UNDER VOTES,UNDER VOTES,0,Colin
Directors – Collin County MUD No 10 ,Directors – Collin County MUD No. 10 - Ashley Williams,Ashley Williams,0,Colin
Directors – Collin County MUD No 10,Directors – Collin County MUD No. 10.1 - Brent Wall,Brent Wall,0,Colin
Directors – Collin County MUD No 10,Directors – Collin County MUD No. 10.2 - Blake Gustafson,Blake Gustafson,0,Colin
Directors – Collin County MUD No 10,Directors – Collin County MUD No. 10.3 - Michael Hanschen,Michael Hanschen,0,Colin
Directors – Collin County MUD No 10,Directors – Collin County MUD No. 10.4 - Matthew Ledlie,Matthew Ledlie,0,Colin
Directors – Collin County MUD No 10,Directors – Collin County MUD No. 10.5 - OVER VOTES,OVER VOTES,0,Colin
Directors – Collin County MUD No 10,Directors – Collin County MUD No. 10.6 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition B – Collin County MUD No 10 ,Proposition B – Collin County MUD No. 10 - For,For,0,Colin
Proposition B – Collin County MUD No 10,Proposition B – Collin County MUD No. 10.1 - Against,Against,0,Colin
Proposition B – Collin County MUD No 10,Proposition B – Collin County MUD No. 10.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – Collin County MUD No 10,Proposition B – Collin County MUD No. 10.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition C – Collin County MUD No 10 ,Proposition C – Collin County MUD No. 10 - For,For,0,Colin
Proposition C – Collin County MUD No 10,Proposition C – Collin County MUD No. 10.1 - Against,Against,0,Colin
Proposition C – Collin County MUD No 10,Proposition C – Collin County MUD No. 10.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – Collin County MUD No 10,Proposition C – Collin County MUD No. 10.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition D – Collin County MUD No 10 ,Proposition D – Collin County MUD No. 10 - For,For,0,Colin
Proposition D – Collin County MUD No 10,Proposition D – Collin County MUD No. 10.1 - Against,Against,0,Colin
Proposition D – Collin County MUD No 10,Proposition D – Collin County MUD No. 10.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – Collin County MUD No 10,Proposition D – Collin County MUD No. 10.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition E – Collin County MUD No 10 ,Proposition E – Collin County MUD No. 10 - For,For,0,Colin
Proposition E – Collin County MUD No 10,Proposition E – Collin County MUD No. 10.1 - Against,Against,0,Colin
Proposition E – Collin County MUD No 10,Proposition E – Collin County MUD No. 10.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – Collin County MUD No 10,Proposition E – Collin County MUD No. 10.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition F – Collin County MUD No 10 ,Proposition F – Collin County MUD No. 10 - For,For,0,Colin
Proposition F – Collin County MUD No 10,Proposition F – Collin County MUD No. 10.1 - Against,Against,0,Colin
Proposition F – Collin County MUD No 10,Proposition F – Collin County MUD No. 10.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition F – Collin County MUD No 10,Proposition F – Collin County MUD No. 10.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition A – LC MUD No 1 ,Proposition A – LC MUD No. 1 - FOR,FOR,0,Colin
Proposition A – LC MUD No 1,Proposition A – LC MUD No. 1.1 - AGAINST,AGAINST,0,Colin
Proposition A – LC MUD No 1,Proposition A – LC MUD No. 1.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – LC MUD No 1,Proposition A – LC MUD No. 1.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition A – Serenade MUD,Proposition A – Serenade MUD - FOR,FOR,0,Colin
Proposition A – Serenade MUD,Proposition A – Serenade MUD.1 - AGAINST,AGAINST,0,Colin
Proposition A – Serenade MUD,Proposition A – Serenade MUD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Serenade MUD,Proposition A – Serenade MUD.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition B – Serenade MUD,Proposition B – Serenade MUD - FOR,FOR,0,Colin
Proposition B – Serenade MUD,Proposition B – Serenade MUD.1 - AGAINST,AGAINST,0,Colin
Proposition B – Serenade MUD,Proposition B – Serenade MUD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – Serenade MUD,Proposition B – Serenade MUD.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition C – Serenade MUD,Proposition C – Serenade MUD - FOR,FOR,0,Colin
Proposition C – Serenade MUD,Proposition C – Serenade MUD.1 - AGAINST,AGAINST,0,Colin
Proposition C – Serenade MUD,Proposition C – Serenade MUD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – Serenade MUD,Proposition C – Serenade MUD.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition D – Serenade MUD,Proposition D – Serenade MUD - FOR,FOR,0,Colin
Proposition D – Serenade MUD,Proposition D – Serenade MUD.1 - AGAINST,AGAINST,0,Colin
Proposition D – Serenade MUD,Proposition D – Serenade MUD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – Serenade MUD,Proposition D – Serenade MUD.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition E – Serenade MUD,Proposition E – Serenade MUD - FOR,FOR,0,Colin
Proposition E – Serenade MUD,Proposition E – Serenade MUD.1 - AGAINST,AGAINST,0,Colin
Proposition E – Serenade MUD,Proposition E – Serenade MUD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – Serenade MUD,Proposition E – Serenade MUD.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition F – Serenade MUD,Proposition F – Serenade MUD - FOR,FOR,0,Colin
Proposition F – Serenade MUD,Proposition F – Serenade MUD.1 - AGAINST,AGAINST,0,Colin
Proposition F – Serenade MUD,Proposition F – Serenade MUD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition F – Serenade MUD,Proposition F – Serenade MUD.3 - UNDER VOTES,UNDER VOTES,0,Colin
Directors – Serenade MUD,Directors – Serenade MUD - Andrew Jiles,Andrew Jiles,0,Colin
Directors – Serenade MUD,Directors – Serenade MUD.1 - Greg Gillham,Greg Gillham,0,Colin
Directors – Serenade MUD,Directors – Serenade MUD.2 - Michelle Baggett,Michelle Baggett,0,Colin
Directors – Serenade MUD,Directors – Serenade MUD.3 - Jamie Kaufmann,Jamie Kaufmann,0,Colin
Directors – Serenade MUD,Directors – Serenade MUD.4 - Kimberly Radecki,Kimberly Radecki,0,Colin
Directors – Serenade MUD,Directors – Serenade MUD.5 - OVER VOTES,OVER VOTES,0,Colin
Directors – Serenade MUD,Directors – Serenade MUD.6 - UNDER VOTES,UNDER VOTES,0,Colin
